id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;Lat media;CPU % media;Mem % media
;normal;normal;98,68693352;1;0,890827179;0,362306843;1758298752;ml;cloud;;;;
;normal;normal;96,24481201;1,7;0,891399384;0,362482759;1758298753;ml;cloud;;;;
;normal;normal;117,6040173;1,9;0,891590118;0,362658577;1758298754;ml;cloud;;;;
;stage 2 failure;normal;120,4490662;1,6;0,89263916;0,362558588;1758298755;ml;cloud;;;;
;normal;normal;149,1320133;3,7;0,892734528;0,362734289;1758298757;ml;cloud;;;;
;normal;normal;135,5991364;4,3;0,893449783;0,362909893;1758298758;ml;cloud;;;;
;normal;normal;137,6020908;3,2;0,893640518;0,363085399;1758298759;ml;cloud;;;;
;stage 2 failure;normal;124,0918636;2,8;0,893783569;0,362985403;1758298760;ml;cloud;;;;
;normal;suspect;146,3978291;3,4;0,894021988;0,362885463;1758298761;ml;cloud;;;;
;normal;suspect;98,19436073;2,6;0,894212723;0,362785577;1758298762;ml;cloud;;;;
;normal;early;129,6181679;2,8;0,894403458;0,362685746;1758298763;ml;cloud;;;;
;stage 2 failure;early;131,7372322;2,8;0,894594193;0,36258597;1758298764;ml;cloud;;;;
;normal;normal;141,5109634;2,6;0,894784927;0,362761276;1758298765;ml;cloud;;;;
;normal;normal;129,2109489;1;0,89507103;0,362936486;1758298766;ml;cloud;;;;
;normal;normal;122,1323013;2,7;0,895261765;0,3631116;1758298767;ml;cloud;;;;
;stage 2 failure;normal;100,9790897;2,2;0,895547867;0,363011816;1758298768;ml;cloud;;;;
;normal;suspect;107,9537868;1,2;0,895738602;0,362912088;1758298769;ml;cloud;;;;
;normal;normal;104,9880981;1,9;0,895929337;0,363087064;1758298770;ml;cloud;;;;
;normal;normal;129,6470165;1,9;0,943040848;0,363261944;1758298771;ml;cloud;;;;
;stage 2 failure;normal;104,4521332;1,2;0,945854187;0,363162229;1758298772;ml;cloud;;;;
;normal;normal;116,6658401;1,5;0,946140289;0,363336992;1758298773;ml;cloud;;;;
;normal;early;111,4721298;1,4;0,946331024;0,363237311;1758298774;ml;cloud;;;;
;normal;early;131,7429543;2,9;0,946474075;0,363137685;1758298775;ml;cloud;;;;
;normal;early;124,6089935;3,3;0,946950912;0,363038114;1758298776;ml;cloud;;;;
;normal;early;145,9357738;2,5;0,947141647;0,362938596;1758298777;ml;cloud;;;;
;normal;normal;115,0000095;2,9;0,947332382;0,363113182;1758298778;ml;cloud;;;;
;normal;normal;139,1088963;2,4;0,947570801;0,363287671;1758298779;ml;cloud;;;;
;stage 2 failure;normal;128,0546188;3;0,947761536;0,363188168;1758298780;ml;cloud;;;;
;normal;suspect;117,4089909;1,7;0,949859619;0,363088719;1758298781;ml;cloud;;;;
;imminent failure;imminent failure;102,9927731;1,5;0,950050354;0,363263071;1758298782;ml;cloud;;;;
;imminent failure;imminent failure;98,30093384;1,7;0,950336456;0,363437329;1758298783;ml;cloud;;;;
;imminent failure;inner race failure;108,3519459;1,3;0,951194763;0,363337893;1758298784;ml;cloud;;;;
;imminent failure;stage 2 failure;121,6318607;2;0,951480865;0,363238512;1758298785;ml;cloud;;;;
;normal;early;125,535965;1,4;0,951576233;0,363139185;1758298786;ml;cloud;;;;
;normal;early;134,0589523;2,4;0,951766968;0,363039913;1758298787;ml;cloud;;;;
;normal;early;121,2558746;2,5;0,951957703;0,362940694;1758298788;ml;cloud;;;;
;normal;early;145,8518505;2,7;0,952386856;0,36284153;1758298789;ml;cloud;;;;
;normal;suspect;106,9083214;3,2;0,952577591;0,36274242;1758298790;ml;cloud;;;;
;normal;normal;142,9278851;3,4;0,952768326;0,362916439;1758298791;ml;cloud;;;;
;imminent failure;suspect;135,9879971;2,7;0,952959061;0,362817363;1758298792;ml;cloud;;;;
;stage 2 failure;stage 2 failure;146,4939117;2,7;0,953006744;0,362991266;1758298793;ml;cloud;;;;
;normal;suspect;116,4529324;2,4;0,953292847;0,362892224;1758298794;ml;cloud;;;;
;normal;suspect;118,3829308;1,5;0,953483582;0,362793235;1758298795;ml;cloud;;;;
;rolling element failure;suspect;143,0888176;3;0,954055786;0,362694301;1758298797;ml;cloud;;;;
;imminent failure;stage 2 failure;101,8269062;1,6;0,952291489;0,36259542;1758298797;ml;cloud;;;;
;normal;normal;134,02915;2,4;0,951766968;0,362769147;1758298799;ml;cloud;;;;
;normal;normal;118,3848381;2,3;0,951862335;0,362942779;1758298800;ml;cloud;;;;
;stage 2 failure;normal;110,4471684;1,4;0,952339172;0,362843912;1758298801;ml;cloud;;;;
;normal;rolling element failure;122,9670048;1,3;0,95243454;0,362745098;1758298802;ml;cloud;;;;
;normal;suspect;145,2717781;3,5;0,952625275;0,362646338;1758298803;ml;cloud;;;;
;normal;normal;129,0748119;2,6;0,952863693;0,362819815;1758298804;ml;cloud;;;;
;stage 2 failure;normal;108,6087227;2,8;0,953054428;0,362721088;1758298805;ml;cloud;;;;
;normal;rolling element failure;121,5267181;2,9;0,95334053;0,362622416;1758298806;ml;cloud;;;;
;normal;normal;130,4371357;2,6;0,953531265;0,362795757;1758298807;ml;cloud;;;;
;normal;normal;138,2017136;2,4;0,953722;0,362969005;1758298808;ml;cloud;;;;
;stage 2 failure;normal;131,5290928;2,5;0,953912735;0,362870345;1758298809;ml;cloud;;;;
;normal;suspect;121,0308075;2,3;0,95410347;0,362771739;1758298810;ml;cloud;;;;
;normal;suspect;134,3488693;2,1;0,954294205;0,362673187;1758298811;ml;cloud;;;;
;normal;early;131,3929558;2,2;0,95448494;0,362574688;1758298812;ml;cloud;;;;
;stage 2 failure;early;100,787878;2;0,954771042;0,362476242;1758298813;ml;cloud;;;;
;normal;normal;135,6210709;2;0,954961777;0,362649294;1758298814;ml;cloud;;;;
;normal;normal;109,2028618;2,3;0,9557724;0,362822252;1758298815;ml;cloud;;;;
;normal;normal;110,5949879;1,3;0,955963135;0,362995117;1758298816;ml;cloud;;;;
;stage 2 failure;normal;113,0268574;1,3;0,956058502;0,362896664;1758298817;ml;cloud;;;;
;normal;suspect;101,2611389;1,3;0,956249237;0,362798265;1758298818;ml;cloud;;;;
;normal;suspect;118,7090874;1,3;0,956439972;0,362699919;1758298819;ml;cloud;;;;
;normal;early;138,9040947;1,4;0,956630707;0,362601626;1758298820;ml;cloud;;;;
;stage 2 failure;early;113,6908531;2,6;0,956821442;0,362503387;1758298821;ml;cloud;;;;
;normal;early;105,150938;2,4;0,957012177;0,3624052;1758298822;ml;cloud;;;;
;normal;normal;130,0082207;2,5;0,957489014;0,36257785;1758298823;ml;cloud;;;;
;normal;normal;115,5898571;2,8;0,957679749;0,362750406;1758298824;ml;cloud;;;;
;stage 2 failure;normal;137,2358799;2,5;0,957870483;0,362652233;1758298825;ml;cloud;;;;
;normal;suspect;142,4379349;2,6;0,958061218;0,362554113;1758298826;ml;cloud;;;;
;normal;suspect;128,8020611;1,5;0,958347321;0,362456045;1758298827;ml;cloud;;;;
;normal;early;104,7580242;2;0,958633423;0,362358031;1758298828;ml;cloud;;;;
;stage 2 failure;early;147,5629807;3,9;0,958824158;0,36226007;1758298829;ml;cloud;;;;
;normal;normal;128,1950474;1,1;0,959014893;0,362432432;1758298830;ml;cloud;;;;
;imminent failure;suspect;122,5118637;1,9;0,959253311;0,362334504;1758298831;ml;cloud;;;;
;normal;normal;129,8320293;1,3;0,959444046;0,362506753;1758298832;ml;cloud;;;;
;stage 2 failure;normal;133,9120865;2,6;0,959634781;0,362408858;1758298833;ml;cloud;;;;
;inner race failure;rolling element failure;106,7283154;2,7;0,959825516;0,362311015;1758298834;ml;cloud;;;;
;normal;normal;113,0130291;2,6;0,960016251;0,362483131;1758298835;ml;cloud;;;;
;normal;normal;124,3572235;2,3;0,960206985;0,362655154;1758298836;ml;cloud;;;;
;stage 2 failure;normal;106,6510677;2,7;0,96039772;0,362557324;1758298837;ml;cloud;;;;
;normal;normal;112,7519608;2,5;0,959730148;0,362729234;1758298839;ml;cloud;;;;
;normal;early;119,1210747;1,9;0,954198837;0,362631437;1758298840;ml;cloud;;;;
;normal;early;131,4208508;1,4;0,937128067;0,362533693;1758298841;ml;cloud;;;;
;stage 2 failure;early;140,4738426;3,4;0,939559937;0,362436001;1758298842;ml;cloud;;;;
;normal;early;124,2370605;2;0,941896439;0,362338362;1758298843;ml;cloud;;;;
;normal;normal;156,8603516;2,9;0,944232941;0,3625101;1758298844;ml;cloud;;;;
;normal;normal;101,2709141;2;0,946855545;0,362681745;1758298845;ml;cloud;;;;
;stage 2 failure;normal;101,993084;1,4;0,947189331;0,362584118;1758298846;ml;cloud;;;;
;normal;suspect;120,1579571;1,4;0,947284698;0,362486545;1758298847;ml;cloud;;;;
;normal;early;127,8169155;1,3;0,947856903;0,362389023;1758298848;ml;cloud;;;;
;normal;early;118,6110973;1,3;0,948286057;0,362291555;1758298849;ml;cloud;;;;
;normal;early;134,7339153;1,5;0,948476791;0,362194138;1758298850;ml;cloud;;;;
;normal;early;115,4630184;1,3;0,948762894;0,362096774;1758298851;ml;cloud;;;;
;normal;early;132,2193146;1,7;0,949048996;0,361999463;1758298852;ml;cloud;;;;
;normal;early;104,1440964;1,5;0,932312012;0,361902203;1758298853;ml;cloud;;;;
;normal;early;112,8499508;2,5;0,92549324;0,361804996;1758298854;ml;cloud;;;;
;normal;early;122,8079796;2,4;0,925445557;0,361707841;1758298855;ml;cloud;;;;
;normal;suspect;126,914978;1;0,925731659;0,361610738;1758298856;ml;cloud;;;;
;normal;normal;116,4541245;3,3;0,925922394;0,361782072;1758298857;ml;cloud;;;;
;stage 2 failure;normal;133,5349083;2;0,926399231;0,361685001;1758298858;ml;cloud;;;;
;normal;normal;96,87185287;1,9;0,926589966;0,361856223;1758298859;ml;cloud;;;;
;normal;suspect;121,0610867;2,2;0,92716217;0,361759185;1758298860;ml;cloud;;;;
;normal;suspect;104,5839787;1,4;0,92921257;0,361662198;1758298861;ml;cloud;;;;
;imminent failure;suspect;107,282877;1,5;0,930547714;0,361565264;1758298862;ml;cloud;;;;
;imminent failure;stage 2 failure;133,313179;1,5;0,931215286;0,361468382;1758298863;ml;cloud;;;;
;normal;suspect;125,7479191;1,2;0,932884216;0,361371551;1758298864;ml;cloud;;;;
;normal;normal;110,9466553;1,3;0,933074951;0,361542582;1758298865;ml;cloud;;;;
;imminent failure;suspect;128,7999153;1,1;0,935125351;0,361445783;1758298866;ml;cloud;;;;
;imminent failure;stage 2 failure;103,8060188;1,3;0,932502747;0,361349036;1758298867;ml;cloud;;;;
;normal;suspect;113,6870384;2,5;0,932025909;0,361252341;1758298868;ml;cloud;;;;
;normal;early;134,9599361;2,6;0,932264328;0,361155698;1758298869;ml;cloud;;;;
;stage 2 failure;early;137,4967098;3,3;0,932502747;0,361059107;1758298870;ml;cloud;;;;
;normal;normal;114,8679256;1,8;0,932741165;0,361229947;1758298871;ml;cloud;;;;
;normal;normal;129,625082;1,9;0,933027267;0,361400695;1758298872;ml;cloud;;;;
;normal;normal;102,9450893;2,1;0,93331337;0,361571352;1758298873;ml;cloud;;;;
;stage 2 failure;normal;140,4490471;3;0,933790207;0,361474753;1758298874;ml;cloud;;;;
;normal;suspect;119,174242;1,6;0,934123993;0,361378205;1758298875;ml;cloud;;;;
;normal;suspect;108,6230278;1,2;0,93421936;0,361281709;1758298876;ml;cloud;;;;
;normal;normal;99,82895851;1,4;0,936603546;0,361452216;1758298877;ml;cloud;;;;
;stage 2 failure;normal;130,5959225;1,3;0,936841965;0,361355751;1758298878;ml;cloud;;;;
;normal;normal;111,014843;2,6;0,936174393;0,361526147;1758298879;ml;cloud;;;;
;normal;suspect;131,3610077;2,5;0,936031342;0,361429715;1758298880;ml;cloud;;;;
;normal;normal;111,8929386;2,7;0,93626976;0,3616;1758298881;ml;cloud;;;;
;stage 2 failure;normal;109,1370583;2,8;0,936365128;0,361503599;1758298882;ml;cloud;;;;
;inner race failure;rolling element failure;121,625185;2,4;0,936555862;0,361407249;1758298884;ml;cloud;;;;
;normal;normal;111,8109226;2,4;0,936746597;0,361577405;1758298885;ml;cloud;;;;
;normal;normal;110,3389263;1,4;0,936985016;0,361747469;1758298886;ml;cloud;;;;
;stage 2 failure;normal;138,6780739;3,1;0,937175751;0,361651132;1758298887;ml;cloud;;;;
;normal;rolling element failure;109,180212;2,1;0,937461853;0,361554846;1758298888;ml;cloud;;;;
;normal;suspect;124,008894;2,3;0,937652588;0,361458611;1758298889;ml;cloud;;;;
;normal;normal;107,462883;2,3;0,937843323;0,361628526;1758298890;ml;cloud;;;;
;stage 2 failure;suspect;125,0572205;1,4;0,938034058;0,361532322;1758298891;ml;cloud;;;;
;imminent failure;rolling element failure;102,7879715;1,5;0,938129425;0,36143617;1758298892;ml;cloud;;;;
;normal;normal;108,1442833;3,1;0,93832016;0,361605956;1758298893;ml;cloud;;;;
;normal;normal;120,9187508;3,5;0,938606262;0,361775651;1758298894;ml;cloud;;;;
;stage 2 failure;normal;141,7908669;2,7;0,938796997;0,361679511;1758298895;ml;cloud;;;;
;normal;normal;116,9559956;3,4;0,938892365;0,361849097;1758298896;ml;cloud;;;;
;normal;suspect;127,4468899;2,2;0,939083099;0,361752988;1758298897;ml;cloud;;;;
;normal;normal;125,770092;2,8;0,939273834;0,361922464;1758298898;ml;cloud;;;;
;stage 2 failure;normal;140,7258511;2,9;0,939464569;0,361826387;1758298899;ml;cloud;;;;
;imminent failure;rolling element failure;113,877058;2,6;0,940656662;0,361730361;1758298900;ml;cloud;;;;
;normal;suspect;102,9059887;1,4;0,940895081;0,361634386;1758298901;ml;cloud;;;;
;normal;normal;138,794899;2,2;0,941085815;0,361803714;1758298902;ml;cloud;;;;
;stage 2 failure;normal;107,9769135;2;0,941371918;0,36170777;1758298903;ml;cloud;;;;
;stage 2 failure;rolling element failure;127,4979115;2,5;0,941610336;0,361611877;1758298904;ml;cloud;;;;
;normal;suspect;108,4332466;2,9;0,941801071;0,361516035;1758298905;ml;cloud;;;;
;normal;early;106,8501472;1,5;0,941896439;0,361420244;1758298906;ml;cloud;;;;
;stage 2 failure;early;103,3911705;1,9;0,942087173;0,361324503;1758298907;ml;cloud;;;;
;normal;normal;135,7400417;3;0,942182541;0,361493644;1758298908;ml;cloud;;;;
;normal;suspect;137,3140812;2,5;0,94294548;0,361397935;1758298909;ml;cloud;;;;
;normal;early;104,0289402;2,6;0,943136215;0,361302276;1758298910;ml;cloud;;;;
;stage 2 failure;early;139,1568184;3,1;0,94332695;0,361206668;1758298911;ml;cloud;;;;
;normal;normal;118,1948185;2,5;0,943517685;0,361375661;1758298912;ml;cloud;;;;
;normal;suspect;129,0681362;3,7;0,944042206;0,361280085;1758298913;ml;cloud;;;;
;normal;early;141,1371231;2,9;0,944805145;0,361184558;1758298914;ml;cloud;;;;
;imminent failure;early;107,8269482;2,5;0,94499588;0,361089083;1758298915;ml;cloud;;;;
;normal;normal;135,5512142;1,7;0,946569443;0,361257928;1758298916;ml;cloud;;;;
;normal;early;107,8908443;1,4;0,946760178;0,361162483;1758298917;ml;cloud;;;;
;normal;early;105,1299572;2,5;0,94704628;0,361067089;1758298918;ml;cloud;;;;
;normal;early;126,1370182;2,3;0,947237015;0,360971745;1758298919;ml;cloud;;;;
;normal;early;97,32031822;1,5;0,947475433;0,360876452;1758298920;ml;cloud;;;;
;normal;normal;110,7900143;1,3;0,947570801;0,361045131;1758298921;ml;cloud;;;;
;normal;normal;115,4768467;1,2;0,947761536;0,36121372;1758298922;ml;cloud;;;;
;stage 2 failure;normal;138,6268139;1,4;0,947952271;0,361118438;1758298924;ml;cloud;;;;
;normal;rolling element failure;136,272192;1,3;0,948190689;0,361023207;1758298925;ml;cloud;;;;
;imminent failure;suspect;128,6997795;1,3;0,948381424;0,360928025;1758298926;ml;cloud;;;;
;normal;normal;101,7577648;1,2;0,948572159;0,361096468;1758298927;ml;cloud;;;;
;imminent failure;suspect;93,70994568;1,3;0,932693481;0,361001318;1758298928;ml;cloud;;;;
;imminent failure;rolling element failure;111,7858887;2;0,916719437;0,360906217;1758298929;ml;cloud;;;;
;normal;normal;140,8672333;2,9;0,916719437;0,361074533;1758298930;ml;cloud;;;;
;normal;normal;104,2246819;1,5;0,869274139;0,361242759;1758298931;ml;cloud;;;;
;stage 2 failure;normal;138,3080482;3;0,870418549;0,36114767;1758298932;ml;cloud;;;;
;normal;suspect;124,3331432;2;0,870895386;0,361052632;1758298933;ml;cloud;;;;
;normal;normal;148,0879784;2,4;0,871276855;0,361220731;1758298934;ml;cloud;;;;
;normal;normal;102,6580334;2;0,87146759;0,361388743;1758298935;ml;cloud;;;;
;stage 2 failure;normal;117,964983;2,2;0,871706009;0,361293715;1758298936;ml;cloud;;;;
;normal;normal;109,3769073;2,4;0,871801376;0,361461619;1758298937;ml;cloud;;;;
;normal;suspect;121,6220856;2,6;0,871992111;0,361366623;1758298938;ml;cloud;;;;
;normal;normal;128,153801;2,9;0,872182846;0,361534419;1758298939;ml;cloud;;;;
;stage 2 failure;suspect;124,6359348;2,4;0,872421265;0,361439454;1758298940;ml;cloud;;;;
;imminent failure;stage 2 failure;109,6379757;1,1;0,872945786;0,361344538;1758298941;ml;cloud;;;;
;normal;suspect;108,4711552;2,6;0,873184204;0,361249672;1758298942;ml;cloud;;;;
;normal;early;117,8560257;2,6;0,873374939;0,361154856;1758298943;ml;cloud;;;;
;stage 2 failure;early;143,1050301;2,4;0,873565674;0,361060089;1758298944;ml;cloud;;;;
;normal;normal;140,5799389;2,4;0,873756409;0,361227702;1758298945;ml;cloud;;;;
;normal;normal;124,4618893;1,1;0,874948502;0,361395227;1758298946;ml;cloud;;;;
;normal;normal;122,8430271;1,3;0,875139236;0,361562664;1758298947;ml;cloud;;;;
;stage 2 failure;normal;132,0838928;1,9;0,875473022;0,36146789;1758298948;ml;cloud;;;;
;normal;suspect;113,907814;1,4;0,876522064;0,361373166;1758298949;ml;cloud;;;;
;normal;normal;124,1049767;1,6;0,878238678;0,361540477;1758298950;ml;cloud;;;;
;normal;normal;117,4132824;1,4;0,880098343;0,3617077;1758298951;ml;cloud;;;;
;stage 2 failure;normal;121,0241318;1,3;0,869607925;0,361612988;1758298952;ml;cloud;;;;
;normal;suspect;141,7272091;3,8;0,866127014;0,361518325;1758298953;ml;cloud;;;;
;normal;normal;116,8510914;3,8;0,866317749;0,361685423;1758298954;ml;cloud;;;;
;normal;normal;127,8688908;2,6;0,866508484;0,361852433;1758298955;ml;cloud;;;;
;stage 2 failure;normal;123,8069534;2,8;0,866699219;0,361757782;1758298956;ml;cloud;;;;
;normal;normal;109,4923019;1,8;0,867414474;0,361924686;1758298957;ml;cloud;;;;
;normal;suspect;140,103817;3,5;0,867605209;0,361830065;1758298958;ml;cloud;;;;
;normal;normal;128,9229393;2;0,867795944;0,361996864;1758298959;ml;cloud;;;;
;stage 2 failure;normal;90,83771706;1,5;0,868034363;0,361902273;1758298960;ml;cloud;;;;
;stage 2 failure;rolling element failure;122,6911545;1,4;0,868225098;0,361807732;1758298961;ml;cloud;;;;
;normal;suspect;111,3071442;1,5;0,869512558;0,361713241;1758298962;ml;cloud;;;;
;normal;suspect;109,6420288;2;0,870275497;0,361618799;1758298964;ml;cloud;;;;
;rolling element failure;suspect;134,6328259;1,8;0,871229172;0,361524406;1758298965;ml;cloud;;;;
;imminent failure;stage 2 failure;95,7801342;1,3;0,871419907;0,361430063;1758298966;ml;cloud;;;;
;normal;suspect;119,92383;1,4;0,871515274;0,361335768;1758298967;ml;cloud;;;;
;normal;normal;119,4190979;1,4;0,871706009;0,361502347;1758298968;ml;cloud;;;;
;stage 2 failure;normal;106,7934036;1,5;0,871896744;0,361408083;1758298969;ml;cloud;;;;
;inner race failure;rolling element failure;120,1200485;2,5;0,872421265;0,361313869;1758298970;ml;cloud;;;;
;normal;normal;121,4549541;2,4;0,872612;0,361480323;1758298971;ml;cloud;;;;
;normal;normal;117,2349453;3;0,872802734;0,361646691;1758298972;ml;cloud;;;;
;stage 2 failure;normal;105,4079533;2,4;0,872993469;0,361552488;1758298973;ml;cloud;;;;
;normal;normal;135,6110573;1,4;0,874853134;0,36171875;1758298974;ml;cloud;;;;
;normal;normal;105,8909893;1,7;0,875997543;0,361884926;1758298975;ml;cloud;;;;
;normal;normal;120,3818321;1,4;0,876188278;0,362051015;1758298976;ml;cloud;;;;
;stage 2 failure;normal;111,2556458;1,3;0,876379013;0,361956805;1758298977;ml;cloud;;;;
;normal;normal;112,2918129;1,8;0,876665115;0,362122789;1758298978;ml;cloud;;;;
;imminent failure;suspect;108,2627773;1,6;0,877904892;0,362028609;1758298979;ml;cloud;;;;
;normal;normal;120,1832294;2,7;0,876522064;0,362194488;1758298980;ml;cloud;;;;
;stage 2 failure;normal;148,2748985;2;0,876712799;0,362100338;1758298981;ml;cloud;;;;
;normal;normal;143,1260109;2,3;0,882101059;0,362266112;1758298982;ml;cloud;;;;
;normal;suspect;121,1781502;2,6;0,882291794;0,362171993;1758298983;ml;cloud;;;;
;normal;normal;116,4340973;2,4;0,882482529;0,362337662;1758298984;ml;cloud;;;;
;imminent failure;suspect;132,7700615;2,4;0,882673264;0,362243573;1758298985;ml;cloud;;;;
;imminent failure;rolling element failure;127,368927;2,2;0,882863998;0,362149533;1758298986;ml;cloud;;;;
;normal;normal;122,824192;2,4;0,883054733;0,362315079;1758298987;ml;cloud;;;;
;normal;normal;111,0928059;1,5;0,883245468;0,36248054;1758298988;ml;cloud;;;;
;stage 2 failure;normal;98,33025932;1,3;0,88353157;0,362386511;1758298989;ml;cloud;;;;
;normal;suspect;135,1308823;2,1;0,883722305;0,362292531;1758298990;ml;cloud;;;;
;normal;suspect;131,3359737;2;0,878477097;0,3621986;1758298991;ml;cloud;;;;
;normal;normal;135,1947784;1,9;0,878715515;0,362363919;1758298992;ml;cloud;;;;
;imminent failure;suspect;134,6921921;1,8;0,881290436;0,362270018;1758298993;ml;cloud;;;;
;imminent failure;stage 2 failure;109,8701954;1,9;0,881528854;0,362176166;1758298994;ml;cloud;;;;
;normal;suspect;93,34921837;2,8;0,882673264;0,362082362;1758298995;ml;cloud;;;;
;normal;early;126,1618137;2,8;0,882768631;0,361988607;1758298996;ml;cloud;;;;
;stage 2 failure;early;117,8219318;2,9;0,883436203;0,3618949;1758298997;ml;cloud;;;;
;normal;normal;123,8288879;2,7;0,883626938;0,362060041;1758298998;ml;cloud;;;;
;imminent failure;suspect;140,4297352;3;0,883817673;0,361966365;1758298999;ml;cloud;;;;
;normal;suspect;121,5758324;2,3;0,884342194;0,361872737;1758299000;ml;cloud;;;;
;imminent failure;suspect;105,3330898;2,4;0,884580612;0,361779157;1758299001;ml;cloud;;;;
;imminent failure;stage 2 failure;113,4841442;2,5;0,884771347;0,361685626;1758299002;ml;cloud;;;;
;normal;early;103,6598682;1,9;0,884962082;0,361592143;1758299003;ml;cloud;;;;
;normal;early;139,4789219;2,3;0,885152817;0,361498708;1758299005;ml;cloud;;;;
;normal;early;128,1149387;1,5;0,885343552;0,361405322;1758299006;ml;cloud;;;;
;normal;early;137,2201443;2,9;0,885534286;0,361311983;1758299007;ml;cloud;;;;
;imminent failure;imminent failure;138,2470131;1,4;0,885915756;0,361476891;1758299008;ml;cloud;;;;
;imminent failure;imminent failure;121,1731434;2;0,886201859;0,361641714;1758299009;ml;cloud;;;;
;stage 2 failure;inner race failure;122,2372055;1,8;0,886631012;0,361548387;1758299010;ml;cloud;;;;
;imminent failure;stage 2 failure;108,9811325;1,3;0,887012482;0,361455108;1758299011;ml;cloud;;;;
;normal;suspect;95,26181221;1,4;0,887107849;0,361361878;1758299012;ml;cloud;;;;
;normal;early;128,8671494;1,5;0,876665115;0,361268695;1758299013;ml;cloud;;;;
;stage 2 failure;early;143,1539059;2,2;0,877904892;0,361175561;1758299014;ml;cloud;;;;
;normal;normal;125,426054;2,5;0,878572464;0,361340206;1758299015;ml;cloud;;;;
;normal;normal;112,6561165;3,8;0,879716873;0,361504767;1758299016;ml;cloud;;;;
;normal;normal;127,8281212;2,5;0,880289078;0,361669243;1758299017;ml;cloud;;;;
;stage 2 failure;normal;114,1278744;2;0,880146027;0,361576101;1758299018;ml;cloud;;;;
;normal;suspect;115,0739193;1,4;0,880384445;0,361483007;1758299019;ml;cloud;;;;
;normal;suspect;101,6850471;1,2;0,881576538;0,361389961;1758299020;ml;cloud;;;;
;normal;normal;112,7076149;1,1;0,881767273;0,361554297;1758299021;ml;cloud;;;;
;stage 2 failure;suspect;136,8579865;1,3;0,881958008;0,361461281;1758299022;ml;cloud;;;;
;imminent failure;rolling element failure;101,5110016;1,9;0,88224411;0,361368313;1758299023;ml;cloud;;;;
;normal;normal;120,1052666;1,3;0,882434845;0,361532528;1758299024;ml;cloud;;;;
;normal;normal;121,1283207;1,5;0,882673264;0,361696658;1758299025;ml;cloud;;;;
;stage 2 failure;normal;118,863821;2,3;0,881624222;0,361603701;1758299026;ml;cloud;;;;
;normal;rolling element failure;141,5381432;3,1;0,876140594;0,361510791;1758299027;ml;cloud;;;;
;normal;normal;124,4702339;3,6;0,868988037;0,361674801;1758299028;ml;cloud;;;;
;normal;normal;116,9230938;2,5;0,869178772;0,361838726;1758299029;ml;cloud;;;;
;stage 2 failure;normal;126,7178059;2,6;0,869369507;0,361745828;1758299030;ml;cloud;;;;
;normal;normal;129,597187;3,3;0,869560242;0,361909651;1758299031;ml;cloud;;;;
;normal;suspect;101,5679836;2,9;0,870800018;0,361816782;1758299032;ml;cloud;;;;
;normal;normal;142,0760155;2,4;0,870990753;0,361980503;1758299033;ml;cloud;;;;
;stage 2 failure;suspect;102,558136;2,2;0,871419907;0,361887664;1758299034;ml;cloud;;;;
;imminent failure;stage 2 failure;133,37183;1,3;0,872039795;0,361794872;1758299035;ml;cloud;;;;
;normal;normal;139,0070915;2,5;0,87223053;0,361958472;1758299036;ml;cloud;;;;
;normal;normal;118,2489395;1,3;0,872707367;0,362121989;1758299037;ml;cloud;;;;
;stage 2 failure;normal;112,0750904;1,9;0,872993469;0,362029208;1758299038;ml;cloud;;;;
;normal;rolling element failure;101,6497612;2,7;0,873184204;0,361936475;1758299039;ml;cloud;;;;
;normal;suspect;115,3600216;2,6;0,873374939;0,36184379;1758299040;ml;cloud;;;;
;normal;normal;122,9348183;2,8;0,873470306;0,362007168;1758299041;ml;cloud;;;;
;imminent failure;suspect;119,820118;2;0,873661041;0,361914512;1758299042;ml;cloud;;;;
;imminent failure;rolling element failure;134,2196465;3;0,873851776;0,361821904;1758299043;ml;cloud;;;;
;normal;normal;143,6200142;3,2;0,874042511;0,361985162;1758299045;ml;cloud;;;;
;normal;normal;144,5989609;3,4;0,87428093;0,362148338;1758299046;ml;cloud;;;;
;stage 2 failure;normal;137,1049881;3,3;0,874519348;0,36205574;1758299047;ml;cloud;;;;
;normal;suspect;134,1848373;1,8;0,874710083;0,36196319;1758299048;ml;cloud;;;;
;normal;suspect;127,5141239;1,6;0,874948502;0,361870687;1758299049;ml;cloud;;;;
;normal;normal;123,1400967;1;0,875139236;0,362033725;1758299050;ml;cloud;;;;
;imminent failure;suspect;129,1022301;1,5;0,875329971;0,361941252;1758299051;ml;cloud;;;;
;imminent failure;stage 2 failure;150,8591175;2,5;0,87428093;0,361848825;1758299052;ml;cloud;;;;
;normal;suspect;125,7331371;1,7;0,86722374;0,361756446;1758299053;ml;cloud;;;;
;normal;early;135,5872154;2,1;0,868654251;0,361664114;1758299054;ml;cloud;;;;
;stage 2 failure;early;122,4503517;2,2;0,86889267;0,36157183;1758299055;ml;cloud;;;;
;normal;normal;123,8451004;2,4;0,869178772;0,361734694;1758299056;ml;cloud;;;;
;normal;normal;143,209219;4;0,869274139;0,361897475;1758299057;ml;cloud;;;;
;normal;normal;132,789135;2,8;0,869512558;0,362060173;1758299058;ml;cloud;;;;
