id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;lat;cpu;mem
;early;early;37,22882271;2,6;0,331544876;0,409876543;1758791170;ml;rpi3;;;;
;early;early;40,06886482;3,2;0,33197403;0,410022217;1758791171;ml;rpi3;;;;
;early;early;35,08400917;2,5;0,332117081;0,410167818;1758791172;ml;rpi3;;;;
;normal;normal;56,0438633;2,5;0,335121155;0,410313348;1758791173;ml;rpi3;;;;
;normal;normal;25,7089138;1,7;0,337696075;0,410458806;1758791174;ml;rpi3;;;;
;early;normal;29,87313271;1,6;0,337934494;0,410357583;1758791175;ml;rpi3;;;;
;early;suspect;27,48608589;1,5;0,338220596;0,41025641;1758791176;ml;rpi3;;;;
;early;early;21,36993408;1,2;0,338459015;0,410401775;1758791177;ml;rpi3;;;;
;early;early;22,11523056;1,2;0,33864975;0,410547068;1758791178;ml;rpi3;;;;
;early;early;37,20712662;1,6;0,338840485;0,410692289;1758791179;ml;rpi3;;;;
;early;early;31,83221817;1,5;0,339031219;0,410837438;1758791180;ml;rpi3;;;;
;normal;suspect;24,40977097;1,7;0,339412689;0,410736272;1758791181;ml;rpi3;;;;
;normal;suspect;29,08205986;1,3;0,342273712;0,410635155;1758791182;ml;rpi3;;;;
;stage 2 failure;suspect;36,3099575;1,6;0,341558456;0,410534088;1758791183;ml;rpi3;;;;
;imminent failure;stage 2 failure;63,18879128;2,8;0,340080261;0,410433071;1758791184;ml;rpi3;;;;
;normal;suspect;40,24100304;2,7;0,339508057;0,410332103;1758791185;ml;rpi3;;;;
;normal;normal;23,70691299;1,4;0,338411331;0,410477127;1758791186;ml;rpi3;;;;
;imminent failure;normal;26,13592148;1,8;0,338888168;0,410376199;1758791187;ml;rpi3;;;;
;early;normal;32,45210648;2;0,339174271;0,41027532;1758791188;ml;rpi3;;;;
;normal;suspect;22,92776108;1,8;0,339365005;0,41017449;1758791189;ml;rpi3;;;;
;normal;early;27,86898613;2;0,340604782;0,41007371;1758791190;ml;rpi3;;;;
;early;early;19,8340416;1,2;0,340938568;0,41021862;1758791191;ml;rpi3;;;;
;early;normal;29,95800972;1,3;0,341129303;0,410117878;1758791192;ml;rpi3;;;;
;normal;normal;31,84318542;1,4;0,341510773;0,410262706;1758791193;ml;rpi3;;;;
;normal;normal;32,60183334;1,5;0,341701508;0,410407462;1758791194;ml;rpi3;;;;
;imminent failure;normal;36,68093681;1,5;0,342512131;0,410306748;1758791195;ml;rpi3;;;;
;early;suspect;27,95314789;1,3;0,3428936;0,410206084;1758791196;ml;rpi3;;;;
;normal;normal;38,16914558;1,6;0,342988968;0,410350748;1758791197;ml;rpi3;;;;
;normal;normal;21,48509026;1,1;0,320148468;0,410495341;1758791198;ml;rpi3;;;;
;early;normal;23,71883392;1,8;0,304889679;0,410394705;1758791199;ml;rpi3;;;;
;early;normal;32,84287453;2,5;0,309228897;0,410294118;1758791200;ml;rpi3;;;;
;normal;normal;22,47905731;1,5;0,311374664;0,410438618;1758791201;ml;rpi3;;;;
;suspect;normal;39,31689262;2,4;0,30632019;0,41033807;1758791202;ml;rpi3;;;;
;stage 2 failure;normal;35,58182716;1,7;0,309896469;0,41023757;1758791204;ml;rpi3;;;;
;early;normal;33,77199173;1,6;0,311994553;0,41013712;1758791205;ml;rpi3;;;;
;normal;suspect;34,10816193;1,8;0,314092636;0,41003672;1758791206;ml;rpi3;;;;
;normal;normal;34,75522995;1,5;0,31452179;0,410181106;1758791207;ml;rpi3;;;;
;imminent failure;suspect;35,71367264;1,5;0,315141678;0,410080744;1758791208;ml;rpi3;;;;
;imminent failure;stage 2 failure;37,03713417;1,5;0,316286087;0,409980431;1758791209;ml;rpi3;;;;
;normal;suspect;25,2931118;1,3;0,318098068;0,409880166;1758791210;ml;rpi3;;;;
;normal;early;36,67092323;1,6;0,31671524;0,409779951;1758791211;ml;rpi3;;;;
;stage 2 failure;early;39,62492943;1,7;0,311040878;0,409679785;1758791212;ml;rpi3;;;;
;early;normal;34,29794312;1,5;0,302410126;0,409579668;1758791213;ml;rpi3;;;;
;normal;normal;32,44900703;1,5;0,304222107;0,409723919;1758791214;ml;rpi3;;;;
;normal;normal;37,66798973;2,2;0,301218033;0,4098681;1758791215;ml;rpi3;;;;
;suspect;normal;42,87910461;2,9;0,302028656;0,40976801;1758791216;ml;rpi3;;;;
;early;suspect;35,7940197;2,5;0,305128098;0,409667969;1758791217;ml;rpi3;;;;
;normal;normal;22,94874191;1,2;0,308179855;0,409812058;1758791218;ml;rpi3;;;;
;normal;normal;54,50701714;2,7;0,31414032;0,409956076;1758791219;ml;rpi3;;;;
;stage 2 failure;normal;53,19690704;2,7;0,314474106;0,409856062;1758791220;ml;rpi3;;;;
;early;normal;50,53281784;2,6;0,314950943;0,409756098;1758791221;ml;rpi3;;;;
;normal;suspect;22,90296555;2,2;0,315284729;0,409656181;1758791222;ml;rpi3;;;;
;normal;normal;28,77211571;1,3;0,315570831;0,409800098;1758791223;ml;rpi3;;;;
;imminent failure;normal;33,75530243;1,5;0,317907333;0,409700219;1758791224;ml;rpi3;;;;
;early;rolling element failure;24,62077141;1,3;0,317335129;0,40960039;1758791225;ml;rpi3;;;;
;normal;normal;37,9550457;1,5;0,31785965;0,409744214;1758791226;ml;rpi3;;;;
;normal;normal;31,23402596;1,5;0,319576263;0,409887969;1758791227;ml;rpi3;;;;
;early;normal;31,43692017;1,8;0,319766998;0,409788167;1758791228;ml;rpi3;;;;
;early;rolling element failure;22,40371704;1,9;0,320148468;0,409688413;1758791229;ml;rpi3;;;;
;normal;suspect;41,59998894;2,5;0,320768356;0,409588708;1758791230;ml;rpi3;;;;
;normal;normal;32,4242115;2;0,321102142;0,40973236;1758791231;ml;rpi3;;;;
;imminent failure;suspect;33,74218941;2,4;0,321483612;0,409632693;1758791232;ml;rpi3;;;;
;stage 2 failure;rolling element failure;64,15915489;2,9;0,323009491;0,409533074;1758791233;ml;rpi3;;;;
;early;early;23,12898636;1,6;0,323152542;0,409676635;1758791234;ml;rpi3;;;;
;early;early;31,85725212;1,8;0,323390961;0,409820126;1758791235;ml;rpi3;;;;
;early;early;50,94385147;2;0,323915482;0,409963548;1758791236;ml;rpi3;;;;
;early;early;21,27695084;1,2;0,324106216;0,4101069;1758791237;ml;rpi3;;;;
;imminent failure;imminent failure;33,99586678;1,4;0,324296951;0,410250182;1758791238;ml;rpi3;;;;
;imminent failure;imminent failure;33,68186951;1,4;0,324678421;0,410393395;1758791239;ml;rpi3;;;;
;imminent failure;inner race failure;37,5289917;1,6;0,325012207;0,410293761;1758791240;ml;rpi3;;;;
;imminent failure;stage 2 failure;21,91591263;1,2;0,325393677;0,410194175;1758791241;ml;rpi3;;;;
;normal;normal;20,87783813;1,5;0,325727463;0,410337297;1758791242;ml;rpi3;;;;
;normal;normal;23,51903915;1,2;0,322818756;0,410480349;1758791243;ml;rpi3;;;;
;stage 2 failure;normal;30,3030014;1,5;0,32119751;0,410380791;1758791244;ml;rpi3;;;;
;early;suspect;36,49616241;3,3;0,317668915;0,41028128;1758791245;ml;rpi3;;;;
;early;early;24,44982529;1,3;0,317621231;0,410424242;1758791246;ml;rpi3;;;;
;early;early;31,46219254;2,5;0,319337845;0,410567135;1758791247;ml;rpi3;;;;
;early;early;49,33905602;2,4;0,319623947;0,410709959;1758791248;ml;rpi3;;;;
;early;early;33,18190575;2;0,319910049;0,410852713;1758791249;ml;rpi3;;;;
;normal;suspect;26,27491951;1,6;0,320291519;0,410753209;1758791250;ml;rpi3;;;;
;normal;suspect;26,22413635;1,3;0,323104858;0,410653753;1758791252;ml;rpi3;;;;
;inner race failure;suspect;35,99095345;1,5;0,323867798;0,410554345;1758791253;ml;rpi3;;;;
;imminent failure;stage 2 failure;33,8010788;1,4;0,326871872;0,410454985;1758791254;ml;rpi3;;;;
;normal;normal;30,78007698;1,5;0,327157974;0,410597629;1758791255;ml;rpi3;;;;
;normal;normal;36,77201271;1,6;0,327682495;0,410740203;1758791256;ml;rpi3;;;;
;early;normal;31,12602234;1,4;0,3282547;0,410640871;1758791257;ml;rpi3;;;;
;early;suspect;29,80995178;1,3;0,322961807;0,410541586;1758791258;ml;rpi3;;;;
;suspect;suspect;39,24179077;1,8;0,322771072;0,410684071;1758791259;ml;rpi3;;;;
;normal;early;24,97005463;1,7;0,320005417;0,410584824;1758791260;ml;rpi3;;;;
;stage 2 failure;early;40,96102715;2,6;0,320386887;0,410485625;1758791261;ml;rpi3;;;;
;early;normal;39,39580917;1,8;0,320672989;0,410386473;1758791262;ml;rpi3;;;;
;normal;suspect;36,85498238;2,4;0,321006775;0,41028737;1758791263;ml;rpi3;;;;
;normal;normal;31,22520447;1,9;0,32286644;0,410429744;1758791264;ml;rpi3;;;;
;imminent failure;normal;19,27804947;1,1;0,325155258;0,410330678;1758791265;ml;rpi3;;;;
;stage 2 failure;rolling element failure;29,72483635;1,4;0,325393677;0,41023166;1758791266;ml;rpi3;;;;
;imminent failure;suspect;20,56026459;1,2;0,327587128;0,41013269;1758791267;ml;rpi3;;;;
;normal;normal;31,32128716;1,4;0,327825546;0,410274964;1758791268;ml;rpi3;;;;
;stage 2 failure;normal;23,82731438;1,8;0,328111649;0,410176031;1758791269;ml;rpi3;;;;
;early;normal;27,64797211;2;0,328302383;0,410077146;1758791270;ml;rpi3;;;;
;normal;normal;30,72094917;1,4;0,328540802;0,41021933;1758791271;ml;rpi3;;;;
;normal;normal;29,97612953;1,4;0,328779221;0,410361446;1758791272;ml;rpi3;;;;
;imminent failure;normal;28,43308449;1,4;0,329017639;0,410262587;1758791273;ml;rpi3;;;;
;early;normal;21,56496048;1,8;0,329685211;0,410163776;1758791274;ml;rpi3;;;;
;normal;suspect;39,44683075;2,5;0,330114365;0,410065013;1758791275;ml;rpi3;;;;
;suspect;early;22,73893356;1,4;0,330734253;0,409966298;1758791276;ml;rpi3;;;;
;early;early;32,5357914;2,4;0,331449509;0,410108303;1758791277;ml;rpi3;;;;
;early;early;22,46117592;1,4;0,331640244;0,410250241;1758791278;ml;rpi3;;;;
;normal;normal;37,52803802;2,3;0,331926346;0,41039211;1758791279;ml;rpi3;;;;
;normal;normal;20,93505859;1,4;0,332164764;0,410533911;1758791280;ml;rpi3;;;;
;imminent failure;normal;24,0020752;1,6;0,332403183;0,410435201;1758791281;ml;rpi3;;;;
;early;suspect;35,08090973;1,5;0,332593918;0,410336538;1758791282;ml;rpi3;;;;
;early;early;20,7529068;1,5;0,332832336;0,41047825;1758791283;ml;rpi3;;;;
;early;early;31,70728683;1,4;0,333166122;0,410619894;1758791284;ml;rpi3;;;;
;early;early;36,81182861;1,6;0,333356857;0,41076147;1758791285;ml;rpi3;;;;
;early;early;31,28504753;1,4;0,333595276;0,410902978;1758791286;ml;rpi3;;;;
;early;early;21,1288929;1,1;0,333786011;0,411044418;1758791287;ml;rpi3;;;;
;early;early;36,30328178;1,6;0,331497192;0,41118579;1758791288;ml;rpi3;;;;
;early;early;35,47215462;1,5;0,323867798;0,411327094;1758791289;ml;rpi3;;;;
;early;early;39,01195526;2,6;0,321817398;0,41146833;1758791290;ml;rpi3;;;;
;normal;normal;37,21022606;2,3;0,322151184;0,411609499;1758791291;ml;rpi3;;;;
;normal;normal;40,55118561;3,4;0,32286644;0,4117506;1758791292;ml;rpi3;;;;
;stage 2 failure;normal;23,09679985;1,6;0,323343277;0,411651882;1758791293;ml;rpi3;;;;
;normal;suspect;22,64380455;2;0,324583054;0,411553212;1758791294;ml;rpi3;;;;
;normal;suspect;23,35000038;1,4;0,324773788;0,411454589;1758791295;ml;rpi3;;;;
;normal;early;23,5812664;1,2;0,324964523;0,411356013;1758791296;ml;rpi3;;;;
;early;early;29,53791618;1,4;0,325727463;0,411497006;1758791297;ml;rpi3;;;;
;early;early;25,09689331;1,3;0,326299667;0,411637931;1758791299;ml;rpi3;;;;
;imminent failure;suspect;32,04298019;1,4;0,326490402;0,411539382;1758791300;ml;rpi3;;;;
;normal;normal;34,02400017;1,5;0,327825546;0,41168023;1758791301;ml;rpi3;;;;
;suspect;normal;37,44888306;1,6;0,328111649;0,411581718;1758791302;ml;rpi3;;;;
;early;normal;30,48324585;1,5;0,328350067;0,411483254;1758791303;ml;rpi3;;;;
;normal;normal;34,81578827;2;0,329685211;0,411624013;1758791304;ml;rpi3;;;;
;normal;normal;22,60017395;1,7;0,323009491;0,411764706;1758791305;ml;rpi3;;;;
;early;normal;34,0180397;2,4;0,323343277;0,411666268;1758791306;ml;rpi3;;;;
;early;normal;30,55500984;1,6;0,317668915;0,411567878;1758791307;ml;rpi3;;;;
;normal;suspect;25,20871162;2,6;0,318861008;0,411469534;1758791308;ml;rpi3;;;;
;normal;normal;26,6046524;1,9;0,320529938;0,411610129;1758791309;ml;rpi3;;;;
;imminent failure;normal;22,69482613;1,6;0,320768356;0,411511822;1758791310;ml;rpi3;;;;
;imminent failure;rolling element failure;31,54993057;1,7;0,322437286;0,411413563;1758791311;ml;rpi3;;;;
;normal;suspect;19,87934113;1,2;0,322675705;0,41131535;1758791312;ml;rpi3;;;;
;normal;early;26,44777298;1,3;0,324010849;0,411217184;1758791313;ml;rpi3;;;;
;stage 2 failure;early;32,49716759;1,4;0,324249268;0,411119065;1758791314;ml;rpi3;;;;
;early;normal;29,97088432;1,4;0,32453537;0,411020992;1758791315;ml;rpi3;;;;
;normal;normal;29,7358036;1,4;0,324773788;0,41116146;1758791316;ml;rpi3;;;;
;normal;normal;34,64865685;1,5;0,324964523;0,41130186;1758791317;ml;rpi3;;;;
;early;normal;34,08908844;1,4;0,323295593;0,411203814;1758791318;ml;rpi3;;;;
;early;suspect;31,53920174;1,8;0,313186646;0,411105815;1758791319;ml;rpi3;;;;
;normal;suspect;25,13813972;1,7;0,31208992;0,411007863;1758791320;ml;rpi3;;;;
;normal;suspect;29,36029434;2,4;0,312852859;0,410909957;1758791321;ml;rpi3;;;;
;stage 2 failure;suspect;27,54211426;2,2;0,316429138;0,410812098;1758791322;ml;rpi3;;;;
;imminent failure;stage 2 failure;28,29909325;1,4;0,318288803;0,410714286;1758791323;ml;rpi3;;;;
;normal;normal;41,33200645;2,5;0,319051743;0,410854558;1758791324;ml;rpi3;;;;
;normal;normal;49,45421219;2,9;0,319242477;0,410994764;1758791325;ml;rpi3;;;;
;early;normal;20,13206482;1,8;0,320672989;0,410896978;1758791326;ml;rpi3;;;;
;early;suspect;31,55994415;1,4;0,321102142;0,410799239;1758791327;ml;rpi3;;;;
;imminent failure;imminent failure;25,71702003;1,2;0,323534012;0,410939358;1758791328;ml;rpi3;;;;
;imminent failure;imminent failure;34,88993645;1,5;0,326490402;0,41107941;1758791329;ml;rpi3;;;;
;imminent failure;inner race failure;31,92877769;1,6;0,326776505;0,410981697;1758791330;ml;rpi3;;;;
;imminent failure;stage 2 failure;46,90003395;2,5;0,326967239;0,41088403;1758791331;ml;rpi3;;;;
;early;early;32,40704536;1,5;0,327205658;0,411023996;1758791332;ml;rpi3;;;;
;early;early;21,70205116;1,8;0,327444077;0,411163895;1758791333;ml;rpi3;;;;
;early;early;29,80113029;1,9;0,327730179;0,411303728;1758791334;ml;rpi3;;;;
;early;early;32,17291832;3,5;0,328016281;0,411443495;1758791335;ml;rpi3;;;;
;early;early;58,93921852;3;0,328302383;0,411583195;1758791336;ml;rpi3;;;;
;early;early;27,08005905;2,3;0,328540802;0,411722829;1758791337;ml;rpi3;;;;
;early;early;63,8999939;3;0,328874588;0,411862396;1758791338;ml;rpi3;;;;
;early;early;22,23110199;2;0,335216522;0,412001898;1758791339;ml;rpi3;;;;
;normal;suspect;24,24788475;1,5;0,335407257;0,411904197;1758791340;ml;rpi3;;;;
;normal;normal;36,44275665;1,6;0,335788727;0,412043623;1758791341;ml;rpi3;;;;
;imminent failure;suspect;29,83307838;1,5;0,337123871;0,411945959;1758791342;ml;rpi3;;;;
;imminent failure;rolling element failure;23,20122719;1,1;0,337314606;0,411848341;1758791343;ml;rpi3;;;;
;normal;normal;30,77697754;1,8;0,337648392;0,411987681;1758791344;ml;rpi3;;;;
;normal;normal;26,04484558;1,3;0,338172913;0,412126954;1758791345;ml;rpi3;;;;
;imminent failure;normal;34,29293633;1,4;0,338411331;0,412029363;1758791346;ml;rpi3;;;;
;early;rolling element failure;21,72899246;1,2;0,338697433;0,411931818;1758791347;ml;rpi3;;;;
;normal;suspect;32,60207176;1,5;0,338888168;0,41183432;1758791349;ml;rpi3;;;;
;normal;early;20,77293396;1,1;0,327968597;0,411736867;1758791350;ml;rpi3;;;;
;stage 2 failure;early;27,54306793;2,1;0,323724747;0,411639461;1758791351;ml;rpi3;;;;
;early;normal;39,47997093;2,2;0,324440002;0,4115421;1758791352;ml;rpi3;;;;
;normal;suspect;34,96718407;2,9;0,324678421;0,411444786;1758791353;ml;rpi3;;;;
;normal;normal;32,62901306;2,2;0,32491684;0,411583924;1758791354;ml;rpi3;;;;
;imminent failure;suspect;50,62580109;3;0,325155258;0,411486646;1758791355;ml;rpi3;;;;
;imminent failure;stage 2 failure;29,07299995;2,1;0,327777863;0,411389414;1758791356;ml;rpi3;;;;
;normal;suspect;23,32019806;1,7;0,328111649;0,411292228;1758791357;ml;rpi3;;;;
;normal;normal;19,05012131;1,2;0,328397751;0,411431271;1758791358;ml;rpi3;;;;
;imminent failure;normal;20,93887329;1,1;0,328826904;0,41133412;1758791359;ml;rpi3;;;;
;early;rolling element failure;35,91799736;1,5;0,331449509;0,411237016;1758791360;ml;rpi3;;;;
;normal;normal;37,24217415;1,6;0,331640244;0,411375974;1758791361;ml;rpi3;;;;
;normal;normal;34,09790993;1,5;0,331878662;0,411514866;1758791362;ml;rpi3;;;;
;early;normal;25,11787415;1,3;0,33416748;0,411417787;1758791363;ml;rpi3;;;;
;early;normal;29,36697006;1,3;0,336742401;0,411320755;1758791364;ml;rpi3;;;;
;normal;normal;27,45890617;2,1;0,335931778;0,411459561;1758791365;ml;rpi3;;;;
;normal;normal;34,76786613;2,4;0,335168839;0,411598303;1758791366;ml;rpi3;;;;
;early;normal;26,33285522;2;0,335741043;0,411501296;1758791367;ml;rpi3;;;;
;early;suspect;48,38609695;2,3;0,335931778;0,411404336;1758791368;ml;rpi3;;;;
;normal;normal;46,61178589;3,1;0,336074829;0,411542992;1758791369;ml;rpi3;;;;
;normal;normal;24,18375015;1,5;0,336170197;0,411681583;1758791370;ml;rpi3;;;;
;early;normal;24,87111092;1,8;0,336647034;0,411584648;1758791371;ml;rpi3;;;;
;early;normal;24,14798737;1,9;0,336837769;0,411487759;1758791372;ml;rpi3;;;;
;normal;normal;34,95693207;1,6;0,337314606;0,411626265;1758791373;ml;rpi3;;;;
;normal;normal;35,36891937;1,5;0,337553024;0,411764706;1758791374;ml;rpi3;;;;
;early;normal;40,39382935;1,7;0,33788681;0,411667843;1758791375;ml;rpi3;;;;
;early;normal;35,16197205;1,5;0,338411331;0,411571025;1758791376;ml;rpi3;;;;
;normal;normal;23,84471893;1,3;0,338697433;0,411709382;1758791377;ml;rpi3;;;;
;normal;normal;33,57481956;1,4;0,338888168;0,411847673;1758791378;ml;rpi3;;;;
;imminent failure;normal;31,2230587;1,4;0,336074829;0,411750881;1758791379;ml;rpi3;;;;
;early;suspect;34,61813927;2,3;0,326538086;0,411654135;1758791380;ml;rpi3;;;;
;normal;suspect;27,66799927;1,6;0,32787323;0,411557435;1758791381;ml;rpi3;;;;
;normal;early;25,67028999;2,1;0,328063965;0,41146078;1758791382;ml;rpi3;;;;
;early;early;27,02116966;2;0,328445435;0,411598967;1758791383;ml;rpi3;;;;
;early;normal;30,39884567;2;0,328731537;0,411502347;1758791384;ml;rpi3;;;;
;normal;suspect;20,76816559;2,9;0,328969955;0,411405773;1758791385;ml;rpi3;;;;
;normal;normal;30,72810173;2,1;0,329256058;0,411543876;1758791386;ml;rpi3;;;;
;early;normal;33,37717056;1,5;0,331687927;0,411447338;1758791387;ml;rpi3;;;;
;early;normal;28,92589569;1,5;0,334978104;0,411350844;1758791388;ml;rpi3;;;;
;normal;suspect;30,91311455;1,3;0,335264206;0,411254396;1758791389;ml;rpi3;;;;
;normal;suspect;29,1762352;1,5;0,335550308;0,411157993;1758791390;ml;rpi3;;;;
;imminent failure;suspect;28,09071541;1,3;0,335836411;0,411061636;1758791391;ml;rpi3;;;;
;imminent failure;stage 2 failure;32,59181976;1,4;0,336027145;0,410965323;1758791392;ml;rpi3;;;;
;early;early;28,96881104;1,3;0,336313248;0,411103303;1758791393;ml;rpi3;;;;
;early;early;36,24486923;1,5;0,335264206;0,411241218;1758791394;ml;rpi3;;;;
;early;early;26,29303932;1,8;0,334835052;0,411379068;1758791395;ml;rpi3;;;;
;early;early;22,93300629;1,9;0,335216522;0,411516854;1758791396;ml;rpi3;;;;
;early;early;37,32299805;2,3;0,335836411;0,411654575;1758791397;ml;rpi3;;;;
;early;early;29,49404716;1,8;0,33621788;0,411792232;1758791398;ml;rpi3;;;;
;early;early;29,21700478;2,6;0,336551666;0,411929825;1758791399;ml;rpi3;;;;
;early;early;23,01907539;1,7;0,337696075;0,412067353;1758791401;ml;rpi3;;;;
;normal;normal;22,1350193;1,8;0,339078903;0,412204816;1758791402;ml;rpi3;;;;
;normal;normal;36,44013405;1,6;0,339269638;0,412342216;1758791403;ml;rpi3;;;;
;imminent failure;normal;29,54292297;1,3;0,339460373;0,412245852;1758791404;ml;rpi3;;;;
;early;suspect;32,79328346;1,4;0,339651108;0,412149533;1758791405;ml;rpi3;;;;
;normal;normal;30,91883659;1,8;0,339889526;0,412286849;1758791406;ml;rpi3;;;;
;normal;normal;23,99373055;1,2;0,340080261;0,412424101;1758791407;ml;rpi3;;;;
;early;normal;25,94995499;1,2;0,340270996;0,412327808;1758791408;ml;rpi3;;;;
;early;suspect;21,40378952;1,1;0,335645676;0,412231559;1758791409;ml;rpi3;;;;
;normal;suspect;33,34307671;1,4;0,324106216;0,412135356;1758791410;ml;rpi3;;;;
;normal;normal;45,13692856;3,2;0,321340561;0,412272515;1758791411;ml;rpi3;;;;
;early;normal;23,23627472;1,3;0,324201584;0,412176347;1758791412;ml;rpi3;;;;
;stage 2 failure;rolling element failure;54,67009544;3,5;0,32491684;0,412080224;1758791413;ml;rpi3;;;;
;normal;normal;63,39812279;3,5;0,325679779;0,4122173;1758791414;ml;rpi3;;;;
;normal;normal;26,34191513;1,5;0,328636169;0,412354312;1758791415;ml;rpi3;;;;
;stage 2 failure;normal;32,43303299;1,7;0,32992363;0,412258215;1758791416;ml;rpi3;;;;
;early;suspect;22,71103859;1,5;0,330114365;0,412162162;1758791417;ml;rpi3;;;;
;normal;suspect;22,19891548;1,2;0,330924988;0,412066154;1758791418;ml;rpi3;;;;
;normal;early;21,44098282;1,1;0,332975388;0,411970191;1758791419;ml;rpi3;;;;
;stage 2 failure;early;30,71594238;1,3;0,333213806;0,411874272;1758791420;ml;rpi3;;;;
;early;normal;23,01907539;1,2;0,333404541;0,411778399;1758791421;ml;rpi3;;;;
;normal;normal;27,87971497;1,6;0,334835052;0,41191529;1758791422;ml;rpi3;;;;
;normal;normal;26,08585358;1,4;0,336360931;0,412052117;1758791423;ml;rpi3;;;;
;early;normal;31,83722496;2,2;0,336551666;0,411956269;1758791424;ml;rpi3;;;;
;early;normal;66,51806831;3,9;0,316858292;0,411860465;1758791425;ml;rpi3;;;;
;normal;suspect;38,79308701;3,2;0,309848785;0,411764706;1758791426;ml;rpi3;;;;
;normal;early;27,45509148;2,2;0,306129456;0,411668991;1758791427;ml;rpi3;;;;
;imminent failure;early;27,7659893;1,4;0,304269791;0,411573321;1758791428;ml;rpi3;;;;
;early;normal;38,89989853;2,2;0,3054142;0,411477695;1758791429;ml;rpi3;;;;
;normal;normal;21,43907547;1,6;0,305604935;0,411614402;1758791430;ml;rpi3;;;;
;normal;normal;22,59588242;1,6;0,306129456;0,411751045;1758791431;ml;rpi3;;;;
;imminent failure;normal;20,77317238;1,1;0,307941437;0,411655445;1758791432;ml;rpi3;;;;
;suspect;suspect;32,73224831;1,5;0,310230255;0,411792015;1758791433;ml;rpi3;;;;
;normal;suspect;23,1859684;1,2;0,310516357;0,411696449;1758791434;ml;rpi3;;;;
;normal;early;21,74592018;1,2;0,311326981;0,411600928;1758791435;ml;rpi3;;;;
;early;early;30,78699112;1,4;0,314283371;0,411737416;1758791436;ml;rpi3;;;;
;early;normal;33,79130363;1,5;0,315189362;0,411641929;1758791437;ml;rpi3;;;;
;normal;normal;28,8631916;1,4;0,315475464;0,411778345;1758791438;ml;rpi3;;;;
;normal;normal;35,53009033;1,5;0,31914711;0,411914696;1758791439;ml;rpi3;;;;
;stage 2 failure;normal;30,84993362;2,6;0,319290161;0,411819235;1758791440;ml;rpi3;;;;
;early;normal;31,06617928;1,8;0,31671524;0,411723818;1758791441;ml;rpi3;;;;
;imminent failure;suspect;33,10084343;2,3;0,316953659;0,411628446;1758791442;ml;rpi3;;;;
;normal;normal;43,16401482;2;0,317287445;0,411764706;1758791443;ml;rpi3;;;;
;stage 2 failure;normal;30,80415726;1,7;0,319051743;0,411669368;1758791444;ml;rpi3;;;;
;early;normal;20,80893517;1,7;0,319433212;0,411574074;1758791445;ml;rpi3;;;;
;early;early;20,25198936;2,1;0,320959091;0,411710252;1758791446;ml;rpi3;;;;
;early;early;21,52085304;1,6;0,321149826;0,411846367;1758791447;ml;rpi3;;;;
;early;early;32,54008293;1,5;0,322341919;0,41198242;1758791448;ml;rpi3;;;;
;early;early;28,82933617;1,4;0,322723389;0,412118409;1758791450;ml;rpi3;;;;
;early;early;38,65218163;1,7;0,323200226;0,412254335;1758791451;ml;rpi3;;;;
;early;early;24,09100533;1,2;0,323486328;0,412390199;1758791452;ml;rpi3;;;;
;early;early;28,21302414;1,3;0,324440002;0,412526;1758791453;ml;rpi3;;;;
;early;early;21,93403244;1,1;0,322675705;0,412661738;1758791454;ml;rpi3;;;;
;imminent failure;imminent failure;35,83788872;1,5;0,32119751;0,412797413;1758791455;ml;rpi3;;;;
;imminent failure;imminent failure;42,33384132;3,2;0,314950943;0,412933025;1758791456;ml;rpi3;;;;
;stage 2 failure;inner race failure;39,72911835;2,1;0,317287445;0,412837682;1758791457;ml;rpi3;;;;
;imminent failure;stage 2 failure;25,96092224;2,1;0,317621231;0,412742382;1758791458;ml;rpi3;;;;
;normal;suspect;32,34100342;2;0,327444077;0,412647127;1758791459;ml;rpi3;;;;
;normal;early;23,89121056;1,7;0,327730179;0,412551915;1758791460;ml;rpi3;;;;
;stage 2 failure;early;31,85296059;2;0,328159332;0,412456747;1758791461;ml;rpi3;;;;
;early;normal;22,6919651;1,6;0,328350067;0,412361624;1758791462;ml;rpi3;;;;
;normal;normal;23,23198318;1,3;0,329637527;0,412497118;1758791463;ml;rpi3;;;;
;normal;normal;30,42602539;1,3;0,329875946;0,41263255;1758791464;ml;rpi3;;;;
;imminent failure;normal;22,40490913;1,1;0,330066681;0,412537451;1758791465;ml;rpi3;;;;
;early;normal;28,88393402;1,3;0,330352783;0,412442396;1758791466;ml;rpi3;;;;
;normal;normal;22,32885361;1,7;0,330734253;0,412577747;1758791467;ml;rpi3;;;;
;normal;normal;34,50703621;1,4;0,331020355;0,412713035;1758791468;ml;rpi3;;;;
;early;normal;38,46096992;1,6;0,331449509;0,412618006;1758791469;ml;rpi3;;;;
;early;suspect;46,86689377;1,8;0,32916069;0,41252302;1758791470;ml;rpi3;;;;
;normal;suspect;25,55394173;2,1;0,329446793;0,412428078;1758791471;ml;rpi3;;;;
;normal;normal;33,89310837;2,3;0,329875946;0,412563277;1758791472;ml;rpi3;;;;
;imminent failure;suspect;43,30182076;2,4;0,330162048;0,412468369;1758791473;ml;rpi3;;;;
;imminent failure;stage 2 failure;52,74915695;3,1;0,330257416;0,412373505;1758791474;ml;rpi3;;;;
